id,ride_id,customer_id,driver_id,pickup_area,dropoff_area,ride_start_time,ride_end_time,ride_duration_minutes,distance_km,fare_bdt,driver_rating,customer_rating,ride_status,cancellation_reason,payment_method
6044,R_206044,C_2248,D_3411,Banani,Dhanmondi,2024-05-27 04:09:00,2024-05-27 05:10:00,61,18.52,486.96,3.9,5,Completed,,Nagad
6045,R_206045,C_2666,D_3683,Baridhara,Savar,2024-12-09 12:57:00,2024-12-09 13:15:00,18,5.96,157.08,3.8,4.5,Completed,,Pathao Pay
6046,R_206046,C_2434,D_3623,Rampura,Mirpur,2024-01-13 10:13:00,2024-01-13 11:19:00,66,24.59,751.92,3.1,3.8,Completed,,Card
6047,R_206047,C_3836,D_3617,Dhanmondi,Savar,2024-03-24 01:12:00,2024-03-24 01:33:00,21,6.94,211.91,4.9,4.1,Completed,,Nagad
6048,R_206048,C_4382,D_3364,Khilgaon,Uttara,2024-05-04 07:32:00,2024-05-04 07:37:00,5,1.76,52.83,3.7,3.3,Completed,,bKash
6049,R_206049,C_4434,D_3105,Savar,Rampura,2024-06-02 00:30:00,2024-06-02 01:24:00,54,10.81,296.3,3.2,4.4,Completed,,Cash
6050,R_206050,C_2400,D_3024,Rampura,Bashundhara R/A,2024-09-19 12:37:00,2024-09-19 13:03:00,26,10.6,283.55,3.2,3.9,Completed,,Cash
6051,R_206051,C_3517,D_3675,Rampura,Dhanmondi,2024-01-23 07:15:00,2024-01-23 07:46:00,31,8.16,237.91,4.9,3.9,Completed,,Nagad
6052,R_206052,C_3113,D_3112,Motijheel,Baridhara,2024-06-16 08:22:00,2024-06-16 09:33:00,71,13.2,332.31,3.8,3.7,Completed,,Nagad
6053,R_206053,C_3646,D_3461,Uttara,Baridhara,2024-08-26 17:40:00,2024-08-26 17:54:00,14,5.14,146.03,4,3.2,Completed,,Pathao Pay
6054,R_206054,C_2248,D_3212,Bashundhara R/A,Farmgate,2024-05-23 15:52:00,2024-05-23 16:12:00,20,6.53,200.25,3.9,3.9,Completed,,Nagad
6055,R_206055,C_4173,D_3413,Farmgate,Banani,2024-04-02 08:25:00,2024-04-02 09:01:00,36,11.89,284.47,3.9,4.3,Completed,,Card
6056,R_206056,C_2273,D_3230,Mirpur,Uttara,2024-04-27 03:16:00,2024-04-27 03:48:00,32,6.45,203.23,4.7,4.1,Completed,,Cash
6057,R_206057,C_3142,D_3197,Mohakhali,Khilgaon,2024-11-13 00:51:00,2024-11-13 01:09:00,18,6.69,209.78,3.4,5,Completed,,Card
6058,R_206058,C_2352,D_3696,Uttara,Baridhara,2024-03-27 13:15:00,2024-03-27 13:29:00,14,3.25,97.55,4.8,4,Completed,,bKash
6059,R_206059,C_2413,D_3123,Cantonment,Savar,2024-01-07 13:21:00,2024-01-07 14:31:00,70,21.04,622.05,4.5,3.6,Canceled,Driver no-show,bKash
6060,R_206060,C_3927,D_3304,Mirpur,Mohakhali,2024-04-25 20:51:00,2024-04-25 22:03:00,72,23.63,478.65,4.8,4.3,Completed,,Nagad
6061,R_206061,C_3600,D_3544,Farmgate,Bashundhara R/A,2024-04-13 04:21:00,2024-04-13 04:48:00,27,10.6,245.64,3.6,4.3,Completed,,Pathao Pay
6062,R_206062,C_3779,D_3478,Savar,Motijheel,2024-10-28 17:13:00,2024-10-28 18:04:00,51,20.14,502.87,3.2,4.3,Completed,,Nagad
6063,R_206063,C_4310,D_3454,Dhanmondi,Cantonment,2024-07-09 00:33:00,2024-07-09 01:02:00,29,10.2,295.65,3.3,4,Completed,,Pathao Pay
6064,R_206064,C_3436,D_3216,Gulshan,Rampura,2024-05-12 09:10:00,2024-05-12 09:30:00,20,6.37,156.03,3.6,4.7,Completed,,bKash
6065,R_206065,C_4102,D_3272,Farmgate,Dhanmondi,2024-03-16 05:08:00,2024-03-16 06:13:00,65,16.79,370.29,4.6,3.3,Completed,,Card
6066,R_206066,C_3669,D_3649,Old Dhaka,Uttara,2024-03-18 08:04:00,2024-03-18 08:37:00,33,9.89,205.35,3.6,4,Completed,,Cash
6067,R_206067,C_2378,D_3049,Dhanmondi,Farmgate,2024-08-30 03:07:00,2024-08-30 03:40:00,33,6.68,172.2,4.8,3.9,Completed,,Card
6068,R_206068,C_3391,D_3178,Bashundhara R/A,Cantonment,2024-02-10 10:17:00,2024-02-10 11:14:00,57,24.49,675.26,3.6,4,Completed,,bKash
6069,R_206069,C_3648,D_3225,Bashundhara R/A,Farmgate,2024-03-29 00:44:00,2024-03-29 01:17:00,33,6.27,215.69,3.2,4.3,Completed,,Nagad
6070,R_206070,C_3680,D_3568,Old Dhaka,Banani,2024-09-08 17:24:00,2024-09-08 18:23:00,59,22.44,639.04,4.3,4.3,Completed,,Nagad
6071,R_206071,C_2620,D_3455,Dhanmondi,Khilgaon,2024-03-01 12:43:00,2024-03-01 13:00:00,17,4.96,126.14,4.8,4.7,Completed,,Nagad
6072,R_206072,C_2667,D_3634,Mohakhali,Farmgate,2024-02-08 19:20:00,2024-02-08 20:04:00,44,15.63,367.81,3.5,3.3,Canceled,Traffic,bKash
6073,R_206073,C_2971,D_3145,Cantonment,Baridhara,2024-01-10 13:50:00,2024-01-10 15:00:00,70,26.08,653.48,4.9,3.3,Completed,,Pathao Pay
6074,R_206074,C_3183,D_3061,Uttara,Cantonment,2024-09-14 07:52:00,2024-09-14 07:59:00,7,2.74,113.72,4.2,4.5,Completed,,bKash
6075,R_206075,C_2962,D_3089,Dhanmondi,Mirpur,2024-01-27 19:17:00,2024-01-27 20:15:00,58,22.6,617.56,3.8,4.3,Completed,,Nagad
6076,R_206076,C_2970,D_3426,Motijheel,Old Dhaka,2024-08-04 12:19:00,2024-08-04 13:08:00,49,20.63,410.9,4.6,3.9,Completed,,Card
6077,R_206077,C_2868,D_3588,Rampura,Savar,2024-04-05 01:13:00,2024-04-05 01:51:00,38,14.26,350.65,3.4,4.7,Completed,,Card
6078,R_206078,C_4462,D_3143,Farmgate,Mohakhali,2024-08-09 02:59:00,2024-08-09 03:14:00,15,2.77,103.39,4.8,3.4,Completed,,Cash
6079,R_206079,C_2114,D_3456,Old Dhaka,Mohakhali,2024-02-01 16:00:00,2024-02-01 16:55:00,55,18.92,584.1,3.2,4.9,Completed,,Pathao Pay
6080,R_206080,C_2757,D_3542,Baridhara,Uttara,2024-11-08 18:14:00,2024-11-08 18:36:00,22,7.29,197.49,3.1,4.5,Completed,,Nagad
6081,R_206081,C_2303,D_3222,Motijheel,Uttara,2024-03-23 03:44:00,2024-03-23 04:55:00,71,22.96,589.47,4.4,4.6,Completed,,bKash
6082,R_206082,C_4301,D_3431,Bashundhara R/A,Old Dhaka,2024-06-16 01:47:00,2024-06-16 01:58:00,11,2.45,86.94,4.2,4.8,Completed,,bKash
6083,R_206083,C_2007,D_3059,Gulshan,Banani,2024-01-26 11:00:00,2024-01-26 11:30:00,30,8.31,190.01,4.6,4.3,Completed,,bKash
6084,R_206084,C_3471,D_3163,Rampura,Savar,2024-09-14 00:47:00,2024-09-14 01:53:00,66,12.7,267.68,3.6,4.1,Completed,,Cash
6085,R_206085,C_3655,D_3357,Savar,Mirpur,2024-07-05 19:31:00,2024-07-05 19:40:00,9,1.85,66.35,3,3.2,Canceled,Long waiting time,bKash
6086,R_206086,C_3711,D_3273,Uttara,Banani,2024-02-29 01:12:00,2024-02-29 01:55:00,43,18.23,440.16,3.3,4.7,Completed,,bKash
6087,R_206087,C_4215,D_3155,Uttara,Mirpur,2024-01-23 16:16:00,2024-01-23 17:05:00,49,16.03,474.97,3.8,4.4,Completed,,Pathao Pay
6088,R_206088,C_3958,D_3001,Mohakhali,Khilgaon,2024-06-23 16:18:00,2024-06-23 17:13:00,55,11.46,332.9,4.6,3.4,Completed,,Nagad
6089,R_206089,C_2626,D_3515,Cantonment,Mirpur,2024-08-18 01:06:00,2024-08-18 01:17:00,11,2.44,98.69,3.4,4.5,Completed,,bKash
6090,R_206090,C_3081,D_3466,Banani,Baridhara,2024-08-16 20:18:00,2024-08-16 21:00:00,42,7.74,187.38,4.4,4.1,Completed,,Nagad
6091,R_206091,C_2961,D_3246,Cantonment,Motijheel,2024-01-26 21:54:00,2024-01-26 23:08:00,74,26.41,564.46,3.3,4.3,Completed,,Card
6092,R_206092,C_2678,D_3535,Motijheel,Old Dhaka,2024-10-03 16:41:00,2024-10-03 17:39:00,58,23,633.66,3.2,3.1,Completed,,bKash
6093,R_206093,C_2136,D_3070,Cantonment,Mirpur,2024-04-22 19:17:00,2024-04-22 19:52:00,35,14.77,369.83,5,4.4,Completed,,Cash
6094,R_206094,C_2433,D_3654,Gulshan,Bashundhara R/A,2024-02-12 10:50:00,2024-02-12 11:57:00,67,28.28,664.5,3.2,3.4,Completed,,Cash
6095,R_206095,C_2312,D_3447,Bashundhara R/A,Banani,2024-09-07 22:50:00,2024-09-07 23:11:00,21,9.37,290.34,3.3,3.9,Canceled,Incorrect pickup location,Card
6096,R_206096,C_4133,D_3638,Banani,Farmgate,2024-08-28 19:26:00,2024-08-28 20:19:00,53,13.79,433.62,3.3,3.8,Completed,,Nagad
6097,R_206097,C_3688,D_3518,Khilgaon,Dhanmondi,2024-10-08 07:50:00,2024-10-08 08:23:00,33,6.51,191.37,3.9,3.6,Completed,,Pathao Pay
6098,R_206098,C_2862,D_3325,Rampura,Baridhara,2024-08-20 11:24:00,2024-08-20 12:29:00,65,22.98,541.39,3.7,4.9,Completed,,bKash
6099,R_206099,C_4242,D_3049,Mohakhali,Farmgate,2024-01-31 11:35:00,2024-01-31 11:46:00,11,3.75,123.99,4.5,4.8,Completed,,Card
6100,R_206100,C_3593,D_3430,Dhanmondi,Farmgate,2024-06-14 00:48:00,2024-06-14 01:17:00,29,9.4,234.96,5,4.3,Completed,,bKash
6101,R_206101,C_4340,D_3357,Farmgate,Cantonment,2024-12-29 01:42:00,2024-12-29 02:34:00,52,15.19,374.05,3.9,3.4,Completed,,Nagad
6102,R_206102,C_2103,D_3158,Motijheel,Baridhara,2024-07-19 12:29:00,2024-07-19 12:45:00,16,4.96,134.39,3.3,4.2,Completed,,Card
6103,R_206103,C_3680,D_3468,Banani,Bashundhara R/A,2024-12-03 03:50:00,2024-12-03 04:54:00,64,17.81,550.46,4.8,4.2,Completed,,Card
6104,R_206104,C_2753,D_3285,Banani,Khilgaon,2024-02-03 11:51:00,2024-02-03 12:34:00,43,16.41,350.6,4.3,3.5,Completed,,Nagad
6105,R_206105,C_4480,D_3636,Motijheel,Baridhara,2024-03-25 16:23:00,2024-03-25 16:33:00,10,3.93,136.26,4.5,5,Completed,,Cash
6106,R_206106,C_2437,D_3560,Cantonment,Mirpur,2024-08-01 07:02:00,2024-08-01 07:11:00,9,3.99,108.06,4.2,3.9,Completed,,Card
6107,R_206107,C_2096,D_3418,Rampura,Gulshan,2024-04-07 06:48:00,2024-04-07 07:53:00,65,23.4,667.01,3.3,4.2,Completed,,Pathao Pay
6108,R_206108,C_2085,D_3642,Baridhara,Savar,2024-01-01 05:20:00,2024-01-01 06:22:00,62,26.91,564.56,4.2,4.8,Completed,,Nagad
6109,R_206109,C_4214,D_3611,Cantonment,Rampura,2024-11-30 00:03:00,2024-11-30 00:53:00,50,19.65,459.98,4,4.4,Completed,,Card
6110,R_206110,C_3526,D_3678,Baridhara,Gulshan,2024-09-15 09:54:00,2024-09-15 11:07:00,73,14.63,421.82,3.8,3.6,Completed,,bKash
6111,R_206111,C_3672,D_3699,Motijheel,Rampura,2024-03-04 23:38:00,2024-03-05 00:08:00,30,7.57,219.96,4.9,3.5,Completed,,Cash
6112,R_206112,C_2442,D_3647,Khilgaon,Motijheel,2024-03-15 06:43:00,2024-03-15 07:34:00,51,13.98,344.57,3.3,3.4,Completed,,Nagad
6113,R_206113,C_2402,D_3282,Rampura,Khilgaon,2024-12-25 20:06:00,2024-12-25 21:00:00,54,13.47,392.78,3.1,3.2,Completed,,Pathao Pay
6114,R_206114,C_4459,D_3484,Baridhara,Uttara,2024-04-20 19:56:00,2024-04-20 20:18:00,22,7.36,191,3.6,4.2,Completed,,bKash
6115,R_206115,C_2360,D_3271,Uttara,Banani,2024-07-27 07:46:00,2024-07-27 08:23:00,37,7.66,217.3,3.3,3.1,Completed,,Cash
6116,R_206116,C_2572,D_3657,Mohakhali,Savar,2024-03-06 14:42:00,2024-03-06 15:31:00,49,21.06,499.88,3.4,3.3,Completed,,Pathao Pay
6117,R_206117,C_4077,D_3151,Dhanmondi,Farmgate,2024-02-22 19:38:00,2024-02-22 20:26:00,48,15.81,402.92,4.4,4.7,Completed,,bKash
6118,R_206118,C_4049,D_3158,Farmgate,Bashundhara R/A,2024-08-13 03:50:00,2024-08-13 04:35:00,45,19.2,439.71,3.5,3.7,Completed,,Nagad
6119,R_206119,C_2261,D_3359,Farmgate,Gulshan,2024-04-19 15:22:00,2024-04-19 16:02:00,40,12.5,351.86,4,4.1,Completed,,Nagad
6120,R_206120,C_4222,D_3417,Dhanmondi,Motijheel,2024-01-25 05:50:00,2024-01-25 06:09:00,19,7.71,214.55,5,3.5,Completed,,Pathao Pay
6121,R_206121,C_3664,D_3085,Banani,Dhanmondi,2024-10-05 11:21:00,2024-10-05 12:13:00,52,12.42,381.35,4.7,4.4,Completed,,Nagad
6122,R_206122,C_2364,D_3618,Cantonment,Banani,2024-02-14 20:49:00,2024-02-14 21:14:00,25,8.43,266.44,3,3.5,Completed,,Nagad
6123,R_206123,C_4491,D_3197,Baridhara,Cantonment,2024-11-17 05:08:00,2024-11-17 06:04:00,56,20.57,554.51,4.4,4.1,Completed,,Nagad
6124,R_206124,C_2660,D_3092,Bashundhara R/A,Banani,2024-08-07 04:43:00,2024-08-07 05:53:00,70,30.88,726.93,4.1,4.5,Completed,,Cash
6125,R_206125,C_4347,D_3401,Mirpur,Farmgate,2024-05-07 18:12:00,2024-05-07 18:20:00,8,1.57,60.5,3.9,4.1,Completed,,Nagad
6126,R_206126,C_2060,D_3595,Baridhara,Banani,2024-08-18 11:12:00,2024-08-18 12:01:00,49,9.11,237.82,4.7,4.8,Completed,,Cash
6127,R_206127,C_2550,D_3691,Uttara,Banani,2024-04-23 20:42:00,2024-04-23 20:56:00,14,4.03,120.2,4.3,4.4,Completed,,Card
6128,R_206128,C_2180,D_3406,Bashundhara R/A,Cantonment,2024-05-24 21:40:00,2024-05-24 21:59:00,19,8.47,227.91,4.8,4.1,Completed,,Nagad
6129,R_206129,C_2331,D_3116,Gulshan,Old Dhaka,2024-03-22 03:15:00,2024-03-22 04:29:00,74,17.24,477.21,4.7,3.4,Completed,,bKash
6130,R_206130,C_2892,D_3420,Bashundhara R/A,Banani,2024-11-12 17:57:00,2024-11-12 18:36:00,39,15.11,297.38,3.5,3.6,Completed,,Card
6131,R_206131,C_2779,D_3538,Dhanmondi,Cantonment,2024-05-19 16:22:00,2024-05-19 16:28:00,6,2.58,83.42,3.8,3.6,Completed,,Nagad
6132,R_206132,C_2469,D_3644,Savar,Gulshan,2024-05-24 20:26:00,2024-05-24 21:13:00,47,18.39,427.85,4.7,4.4,Completed,,Cash
6133,R_206133,C_2013,D_3484,Cantonment,Khilgaon,2024-02-27 01:17:00,2024-02-27 01:42:00,25,10.01,313.63,3.7,3.2,Completed,,Card
6134,R_206134,C_3044,D_3671,Rampura,Motijheel,2024-05-13 23:49:00,2024-05-14 00:17:00,28,10.24,296.18,3.6,3.8,Completed,,Nagad
6135,R_206135,C_4133,D_3584,Old Dhaka,Uttara,2024-01-14 15:48:00,2024-01-14 15:54:00,6,1.4,62.91,5,4.4,Canceled,Traffic,bKash
6136,R_206136,C_2489,D_3455,Motijheel,Old Dhaka,2024-10-01 10:02:00,2024-10-01 10:34:00,32,10.2,293.71,4.3,4,Completed,,Nagad
6137,R_206137,C_3312,D_3574,Farmgate,Savar,2024-02-01 01:14:00,2024-02-01 02:28:00,74,15.69,415.07,3.9,4.6,Canceled,Driver no-show,Nagad
6138,R_206138,C_3336,D_3026,Khilgaon,Savar,2024-04-18 01:54:00,2024-04-18 02:53:00,59,14.59,358.59,3.1,4.7,Completed,,bKash
6139,R_206139,C_4423,D_3079,Mohakhali,Dhanmondi,2024-09-01 03:22:00,2024-09-01 04:36:00,74,16.61,425.05,3.8,3.5,Completed,,Cash
6140,R_206140,C_2391,D_3096,Rampura,Farmgate,2024-12-06 01:16:00,2024-12-06 01:45:00,29,10.87,308.83,3.4,3.1,Completed,,bKash
6141,R_206141,C_3657,D_3667,Motijheel,Khilgaon,2024-07-10 08:38:00,2024-07-10 09:53:00,75,32.35,878.94,4.1,4.3,Completed,,Nagad
6142,R_206142,C_2095,D_3015,Mohakhali,Savar,2024-06-03 16:11:00,2024-06-03 16:33:00,22,4.73,153.25,3,4.9,Canceled,Customer changed mind,bKash
6143,R_206143,C_4017,D_3597,Khilgaon,Old Dhaka,2024-08-18 12:56:00,2024-08-18 13:33:00,37,15.66,469.96,3.3,3.3,Completed,,Nagad
6144,R_206144,C_4257,D_3687,Mohakhali,Bashundhara R/A,2024-02-19 03:40:00,2024-02-19 04:03:00,23,4.21,137.29,4.1,3.3,Completed,,Card
6145,R_206145,C_2491,D_3238,Gulshan,Khilgaon,2024-03-03 02:44:00,2024-03-03 03:51:00,67,29.37,618.58,3.9,4.9,Completed,,Cash
6146,R_206146,C_3225,D_3064,Baridhara,Uttara,2024-01-25 19:32:00,2024-01-25 20:41:00,69,13,288.94,4.5,4.5,Canceled,Traffic,Card
6147,R_206147,C_2071,D_3406,Khilgaon,Savar,2024-05-26 10:19:00,2024-05-26 11:04:00,45,11.54,349.8,3.2,4.5,Completed,,Cash
6148,R_206148,C_3372,D_3482,Khilgaon,Mirpur,2024-10-31 16:07:00,2024-10-31 17:08:00,61,21.7,604.1,3.6,3.8,Completed,,Card
6149,R_206149,C_3888,D_3572,Dhanmondi,Uttara,2024-11-27 00:35:00,2024-11-27 01:16:00,41,10.5,317.82,3.6,3.1,Completed,,Pathao Pay
6150,R_206150,C_2702,D_3003,Motijheel,Bashundhara R/A,2024-09-18 09:53:00,2024-09-18 10:33:00,40,7.64,243.62,3.2,4,Completed,,bKash
6151,R_206151,C_2473,D_3637,Mirpur,Gulshan,2024-11-11 10:43:00,2024-11-11 11:37:00,54,10.34,243.23,4.3,3.3,Completed,,Nagad
6152,R_206152,C_2690,D_3456,Uttara,Savar,2024-06-14 12:17:00,2024-06-14 13:20:00,63,17.05,488.59,4.2,4.3,Completed,,bKash
6153,R_206153,C_3766,D_3506,Dhanmondi,Khilgaon,2024-12-11 18:48:00,2024-12-11 19:17:00,29,11.63,325.02,4.6,4.5,Completed,,Cash
6154,R_206154,C_2330,D_3413,Gulshan,Farmgate,2024-04-10 11:18:00,2024-04-10 11:39:00,21,8.15,183.81,3.6,3.4,Canceled,Customer changed mind,bKash
6155,R_206155,C_4142,D_3073,Farmgate,Rampura,2024-09-09 18:39:00,2024-09-09 19:23:00,44,11.54,366.36,5,4.9,Completed,,Pathao Pay
6156,R_206156,C_3749,D_3567,Uttara,Savar,2024-11-20 12:18:00,2024-11-20 13:05:00,47,13.65,429.43,4.9,4.9,Completed,,Card
6157,R_206157,C_4050,D_3315,Cantonment,Banani,2024-11-03 09:55:00,2024-11-03 10:45:00,50,12.87,407.64,3.4,4.2,Completed,,Nagad
6158,R_206158,C_2112,D_3501,Rampura,Farmgate,2024-09-25 21:39:00,2024-09-25 22:14:00,35,8.7,257.85,3.4,4.3,Completed,,bKash
6159,R_206159,C_2572,D_3423,Old Dhaka,Motijheel,2024-11-11 05:17:00,2024-11-11 05:37:00,20,8.4,208.78,3.7,3.6,Completed,,bKash
6160,R_206160,C_3074,D_3544,Motijheel,Farmgate,2024-12-06 15:26:00,2024-12-06 16:30:00,64,18.38,432.9,4.3,3.8,Completed,,Cash
6161,R_206161,C_4462,D_3116,Banani,Rampura,2024-05-07 18:58:00,2024-05-07 19:08:00,10,3.47,97.27,4,4.1,Completed,,Card
6162,R_206162,C_3661,D_3471,Rampura,Baridhara,2024-01-11 16:46:00,2024-01-11 16:55:00,9,2.64,85.19,4.5,3,Completed,,Card
6163,R_206163,C_2832,D_3302,Dhanmondi,Motijheel,2024-08-29 12:34:00,2024-08-29 12:46:00,12,2.61,81.89,3.5,3.6,Completed,,bKash
6164,R_206164,C_3112,D_3008,Banani,Savar,2024-08-23 05:20:00,2024-08-23 06:26:00,66,13.36,277.9,3.4,4.1,Completed,,Nagad
6165,R_206165,C_4291,D_3039,Banani,Mirpur,2024-01-27 07:33:00,2024-01-27 08:32:00,59,17.92,467.68,3.9,4.5,Canceled,Incorrect pickup location,Nagad
6166,R_206166,C_2232,D_3025,Mirpur,Khilgaon,2024-10-21 13:13:00,2024-10-21 13:22:00,9,2.45,96.07,4.7,3.2,Completed,,Nagad
6167,R_206167,C_3569,D_3201,Cantonment,Mohakhali,2024-12-17 14:59:00,2024-12-17 15:20:00,21,9.21,305.2,3.2,4.7,Canceled,Incorrect pickup location,Card
6168,R_206168,C_4333,D_3282,Baridhara,Motijheel,2024-10-25 07:03:00,2024-10-25 07:17:00,14,3.76,137.62,3.8,3.2,Completed,,Card
6169,R_206169,C_2712,D_3563,Uttara,Bashundhara R/A,2024-01-26 13:47:00,2024-01-26 14:33:00,46,18.51,508.94,3.9,3.6,Completed,,Card
6170,R_206170,C_2890,D_3413,Dhanmondi,Uttara,2024-09-30 13:14:00,2024-09-30 13:47:00,33,7.23,243.59,3.9,4,Completed,,bKash
6171,R_206171,C_2921,D_3129,Uttara,Cantonment,2024-06-11 12:29:00,2024-06-11 12:44:00,15,3.9,118.49,3.6,4.7,Completed,,bKash
6172,R_206172,C_3909,D_3528,Banani,Uttara,2024-06-20 13:22:00,2024-06-20 14:33:00,71,29.48,667.72,3.4,3.1,Canceled,Driver no-show,Cash
6173,R_206173,C_2306,D_3263,Uttara,Dhanmondi,2024-12-02 00:11:00,2024-12-02 00:24:00,13,4.29,149.9,3.9,4.7,Canceled,Long waiting time,Cash
6174,R_206174,C_2958,D_3311,Mohakhali,Baridhara,2024-09-22 20:31:00,2024-09-22 20:36:00,5,1.14,55.86,4.3,4.7,Completed,,Pathao Pay
6175,R_206175,C_3784,D_3594,Old Dhaka,Mohakhali,2024-02-24 20:13:00,2024-02-24 21:28:00,75,22.61,438.84,3.9,3.5,Completed,,Nagad
6176,R_206176,C_2997,D_3136,Uttara,Savar,2024-11-14 04:29:00,2024-11-14 05:13:00,44,7.92,213.86,3.2,4.9,Completed,,Pathao Pay
6177,R_206177,C_3441,D_3587,Gulshan,Mirpur,2024-03-25 21:27:00,2024-03-25 21:34:00,7,1.56,51.41,3.1,3.4,Canceled,Incorrect pickup location,Cash
6178,R_206178,C_2677,D_3700,Rampura,Gulshan,2024-07-27 14:33:00,2024-07-27 15:34:00,61,24.33,650.55,4.3,4.2,Completed,,bKash
6179,R_206179,C_3377,D_3267,Savar,Motijheel,2024-07-19 18:10:00,2024-07-19 19:22:00,72,26.25,760.76,4.8,4.8,Completed,,Card
6180,R_206180,C_4138,D_3445,Dhanmondi,Banani,2024-03-29 08:55:00,2024-03-29 09:28:00,33,7.55,202.07,3.8,3.1,Completed,,Cash
6181,R_206181,C_2196,D_3630,Old Dhaka,Farmgate,2024-07-25 13:48:00,2024-07-25 14:54:00,66,19.27,520.66,4.1,4.7,Completed,,Card
6182,R_206182,C_2635,D_3495,Banani,Dhanmondi,2024-08-13 21:12:00,2024-08-13 21:50:00,38,8.14,211.3,4.4,4.6,Completed,,Card
6183,R_206183,C_4229,D_3359,Dhanmondi,Old Dhaka,2024-01-16 11:03:00,2024-01-16 11:33:00,30,6.06,159.05,3.6,4.3,Completed,,Pathao Pay
6184,R_206184,C_3996,D_3135,Motijheel,Baridhara,2024-05-15 09:47:00,2024-05-15 10:47:00,60,14.57,360.32,3.8,4.3,Completed,,Nagad
6185,R_206185,C_2234,D_3397,Dhanmondi,Khilgaon,2024-07-28 18:14:00,2024-07-28 19:29:00,75,23.09,612.03,3.8,3.7,Completed,,bKash
6186,R_206186,C_2637,D_3136,Old Dhaka,Savar,2024-04-20 07:49:00,2024-04-20 08:29:00,40,12.74,384.8,4.8,3.6,Canceled,Traffic,Pathao Pay
6187,R_206187,C_3819,D_3176,Banani,Baridhara,2024-10-14 22:56:00,2024-10-14 23:22:00,26,11.41,334.93,3.8,4.3,Completed,,Pathao Pay
6188,R_206188,C_4205,D_3007,Bashundhara R/A,Gulshan,2024-04-28 00:17:00,2024-04-28 01:20:00,63,12.51,330.62,3.6,4.4,Completed,,Pathao Pay
6189,R_206189,C_3884,D_3602,Rampura,Dhanmondi,2024-06-29 11:50:00,2024-06-29 12:40:00,50,16.97,430.89,3.4,4.2,Canceled,Long waiting time,Cash
6190,R_206190,C_4011,D_3235,Farmgate,Old Dhaka,2024-09-17 03:23:00,2024-09-17 03:39:00,16,6.18,197.44,4,3.2,Completed,,Cash
6191,R_206191,C_2355,D_3240,Cantonment,Savar,2024-01-22 07:18:00,2024-01-22 07:28:00,10,2.78,83.1,3.7,3.3,Canceled,Customer changed mind,Card
6192,R_206192,C_3102,D_3033,Banani,Cantonment,2024-01-06 06:23:00,2024-01-06 06:50:00,27,11.37,301.71,3.4,3.9,Completed,,bKash
6193,R_206193,C_2535,D_3672,Rampura,Uttara,2024-05-03 10:18:00,2024-05-03 10:54:00,36,12.05,256.62,4.1,4.5,Completed,,Card
6194,R_206194,C_2491,D_3593,Farmgate,Rampura,2024-01-06 01:51:00,2024-01-06 03:01:00,70,27,526.33,4.1,4.2,Completed,,Nagad
6195,R_206195,C_4311,D_3510,Farmgate,Bashundhara R/A,2024-10-15 11:53:00,2024-10-15 12:53:00,60,25.48,776.48,3.1,3.8,Canceled,Long waiting time,Card
6196,R_206196,C_3086,D_3122,Mirpur,Farmgate,2024-08-03 00:09:00,2024-08-03 01:04:00,55,12.38,313.78,4.7,4.2,Completed,,Cash
6197,R_206197,C_3664,D_3120,Bashundhara R/A,Baridhara,2024-11-21 23:48:00,2024-11-22 00:49:00,61,18.06,533.66,4.8,3,Completed,,Cash
6198,R_206198,C_3470,D_3500,Dhanmondi,Rampura,2024-12-26 14:37:00,2024-12-26 15:06:00,29,12.33,333.11,4.3,4.5,Completed,,bKash
6199,R_206199,C_3188,D_3420,Cantonment,Bashundhara R/A,2024-06-22 11:39:00,2024-06-22 12:22:00,43,9.43,300.77,3.8,4.6,Completed,,Cash
6200,R_206200,C_3800,D_3038,Bashundhara R/A,Dhanmondi,2024-11-03 07:55:00,2024-11-03 08:34:00,39,14.61,312.06,4.3,4.2,Completed,,Cash
6201,R_206201,C_3624,D_3485,Banani,Cantonment,2024-07-28 17:35:00,2024-07-28 17:51:00,16,5.55,152,4,3.3,Completed,,Nagad
6202,R_206202,C_3398,D_3569,Farmgate,Old Dhaka,2024-02-02 17:15:00,2024-02-02 18:26:00,71,26.8,728.37,4.6,4.6,Completed,,Pathao Pay
6203,R_206203,C_3116,D_3451,Savar,Gulshan,2024-09-27 21:16:00,2024-09-27 22:18:00,62,12.13,304.15,4.1,4.6,Completed,,bKash
6204,R_206204,C_4379,D_3510,Baridhara,Bashundhara R/A,2024-03-03 20:05:00,2024-03-03 20:33:00,28,10.04,318.97,5,4.1,Completed,,Card
6205,R_206205,C_4080,D_3166,Cantonment,Khilgaon,2024-06-28 21:29:00,2024-06-28 22:10:00,41,14.26,329.49,4.1,4.9,Completed,,Card
6206,R_206206,C_3707,D_3010,Motijheel,Farmgate,2024-01-28 20:53:00,2024-01-28 21:38:00,45,9.78,283.15,4,3.9,Completed,,Pathao Pay
6207,R_206207,C_3055,D_3361,Cantonment,Old Dhaka,2024-11-19 19:03:00,2024-11-19 19:39:00,36,13.41,358.23,4.8,4.4,Completed,,Pathao Pay
